ID	COST_1	SIZE_1	STORAGE_1	CAM_1	COST_2	SIZE_2	STORAGE_2	CAM_2	COST_3	SIZE_3	STORAGE_3	CAM_3	CHOICE	GENDER	INC	AVAIL_1	AVAIL_2	AVAIL_3
33	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
33	600	6	64	2	400	6.4	32	1	500	5.8	256	4	2	0	2	1	1	1
33	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
33	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
33	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
33	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
33	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
33	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
33	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
33	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
34	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
34	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
34	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
34	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
34	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	2	1	1	1
34	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
34	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
34	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
34	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
34	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
35	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
35	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
35	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
35	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
35	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
35	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
35	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
35	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
35	700	6	128	3	700	6.2	128	3	400	6.2	32	1	1	1	2	1	1	1
35	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
36	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
36	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
36	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
36	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	1	1	1	1
36	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
36	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
36	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
36	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
36	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
36	500	6.4	32	4	600	6	64	2	400	5.8	256	1	2	1	1	1	1	1
37	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
37	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
37	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
37	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
37	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
37	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
37	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
37	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
37	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	1	1	1	1
37	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	1	1	1	1
38	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
38	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
38	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
38	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
38	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
38	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
38	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
38	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
38	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	1	1	1	1
38	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	1	1	1	1
39	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
39	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
39	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
39	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
39	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	1	1	1	1
39	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
39	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
39	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
39	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
39	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
40	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
40	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
40	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	2	1	1	1
40	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
40	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
40	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
40	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
40	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
40	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
40	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
41	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
41	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
41	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
41	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
41	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
41	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
41	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
41	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
41	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
41	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
42	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
42	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
42	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
42	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	2	1	1	1
42	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
42	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
42	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
42	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	0	2	1	1	1
42	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
42	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
43	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	3	1	1	1
43	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	3	1	1	1
43	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	3	1	1	1
43	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	3	1	1	1
43	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	3	1	1	1
43	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	3	1	1	1
43	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	3	1	1	1
43	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	3	1	1	1
43	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	3	1	1	1
43	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	3	1	1	1
44	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
44	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
44	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	1	2	1	1	1
44	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
44	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
44	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
44	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
44	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
44	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
44	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
45	500	6.4	256	1	400	5.8	32	4	600	6	64	2	3	0	3	1	1	1
45	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	3	1	1	1
45	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	3	1	1	1
45	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	3	1	1	1
45	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	3	1	1	1
45	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	3	1	1	1
45	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	3	1	1	1
45	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	3	1	1	1
45	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	3	1	1	1
45	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	3	1	1	1
46	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
46	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
46	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
46	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
46	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
46	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
46	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
46	400	6.2	32	1	600	5.8	128	4	700	6	64	3	3	0	1	1	1	1
46	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
46	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
47	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
47	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
47	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
47	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
47	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
47	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
47	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
47	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
47	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	1	1	1	1
47	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
48	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
48	600	6	64	2	400	6.4	32	1	500	5.8	256	4	2	0	1	1	1	1
48	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
48	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
48	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
48	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
48	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
48	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
48	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
48	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
49	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
49	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
49	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
49	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
49	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
49	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
49	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
49	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	0	2	1	1	1
49	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
49	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
50	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
50	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
50	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
50	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
50	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
50	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
50	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
50	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
50	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
50	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
51	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
51	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
51	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
51	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
51	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
51	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
51	500	5.8	128	2	500	6	64	2	400	6.2	128	3	2	1	2	1	1	1
51	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
51	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
51	500	6.4	32	4	600	6	64	2	400	5.8	256	1	2	1	2	1	1	1
52	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
52	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
52	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
52	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	2	1	1	1
52	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
52	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
52	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
52	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
52	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
52	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
53	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
53	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
53	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
53	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
53	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
53	600	6.2	256	3	500	6	32	2	500	5.8	32	2	2	1	2	1	1	1
53	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
53	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
53	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
53	500	6.4	32	4	600	6	64	2	400	5.8	256	1	2	1	2	1	1	1
54	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
54	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
54	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
54	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
54	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
54	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
54	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
54	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
54	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
54	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
55	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
55	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
55	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
55	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
55	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
55	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
55	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
55	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
55	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
55	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
56	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
56	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
56	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
56	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	2	1	1	1
56	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
56	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
56	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
56	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
56	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
56	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
57	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
57	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
57	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	1	1	1	1
57	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
57	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
57	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
57	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
57	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
57	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
57	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
58	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	3	1	1	1
58	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	3	1	1	1
58	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	0	3	1	1	1
58	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	3	1	1	1
58	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	3	1	1	1
58	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	3	1	1	1
58	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	3	1	1	1
58	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	3	1	1	1
58	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	3	1	1	1
58	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	3	1	1	1
59	500	6.4	256	1	400	5.8	32	4	600	6	64	2	1	0	2	1	1	1
59	600	6	64	2	400	6.4	32	1	500	5.8	256	4	2	0	2	1	1	1
59	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
59	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
59	700	6	64	2	400	5.8	256	1	600	6.4	32	4	1	0	2	1	1	1
59	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
59	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
59	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
59	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
59	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
60	500	6.4	256	1	400	5.8	32	4	600	6	64	2	1	1	1	1	1	1
60	600	6	64	2	400	6.4	32	1	500	5.8	256	4	1	1	1	1	1	1
60	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	1	1	1	1
60	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
60	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
60	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
60	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
60	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
60	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
60	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
61	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
61	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
61	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
61	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
61	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
61	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
61	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
61	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
61	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
61	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	0	1	1	1	1
62	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
62	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
62	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
62	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
62	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
62	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
62	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
62	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
62	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
62	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
63	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
63	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
63	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
63	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
63	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
63	600	6.2	256	3	500	6	32	2	500	5.8	32	2	2	1	1	1	1	1
63	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
63	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
63	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
63	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
64	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
64	600	6	64	2	400	6.4	32	1	500	5.8	256	4	1	1	1	1	1	1
64	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
64	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
64	700	6	64	2	400	5.8	256	1	600	6.4	32	4	1	1	1	1	1	1
64	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
64	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
64	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
64	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
64	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
65	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
65	600	6	64	2	400	6.4	32	1	500	5.8	256	4	1	1	1	1	1	1
65	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
65	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	1	1	1	1
65	700	6	64	2	400	5.8	256	1	600	6.4	32	4	1	1	1	1	1	1
65	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
65	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
65	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
