ID	ID2	STORES1	TRANSPORT1	CITY1	NOISE1	GREEN1	FOREIGN1	STORES2	TRANSPORT2	CITY2	NOISE2	GREEN2	FOREIGN2	STORES3	TRANSPORT3	CITY3	NOISE3	GREEN3	FOREIGN3	CHOICE	SSTADT	RESPCITY	WOMAN	AGE	ENVCONC	COMPLETE
8544	34176	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	3	2	2	1	49	2.5	1
8550	34197	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	1	1	0	27	3.166666746	1
8550	34198	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	1	1	0	27	3.166666746	1
8550	34199	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	1	1	0	27	3.166666746	1
8550	34200	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	1	1	0	27	3.166666746	1
8552	34205	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	3	3	1	37	3.833333254	1
8552	34206	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	3	3	1	37	3.833333254	1
8552	34207	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	3	3	1	37	3.833333254	1
8552	34208	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	3	3	1	37	3.833333254	1
8564	34253	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	2	2	1	45	3.166666746	1
8564	34254	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	2	2	1	45	3.166666746	1
8564	34255	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	2	2	1	45	3.166666746	1
8564	34256	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	2	2	1	45	3.166666746	1
8571	34281	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	2	2	0	55	3.166666746	1
8571	34282	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	2	2	0	55	3.166666746	1
8571	34283	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	3	2	2	0	55	3.166666746	1
8571	34284	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	2	2	0	55	3.166666746	1
8576	34301	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	2	2	0	67	4.666666508	1
8576	34302	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	2	2	0	67	4.666666508	1
8576	34303	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	2	2	0	67	4.666666508	1
8576	34304	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	2	2	0	67	4.666666508	1
8585	34337	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	2	1	1	0	30	2.833333254	1
8585	34338	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	1	1	0	30	2.833333254	1
8585	34339	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	3	1	1	0	30	2.833333254	1
8585	34340	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	3	1	1	0	30	2.833333254	1
8587	34345	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	4	4	0	22	1.833333373	1
8587	34346	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	4	4	0	22	1.833333373	1
8587	34347	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	4	4	0	22	1.833333373	1
8587	34348	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	4	4	0	22	1.833333373	1
8588	34349	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	3	3	1	55	3.166666746	1
8588	34350	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	3	3	1	55	3.166666746	1
8588	34351	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	3	3	1	55	3.166666746	1
8588	34352	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	2	3	3	1	55	3.166666746	1
8591	34361	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	3	3	1	22	4.833333492	1
8591	34362	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	3	3	1	22	4.833333492	1
8591	34363	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	3	3	1	22	4.833333492	1
8591	34364	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	2	3	3	1	22	4.833333492	1
8603	34409	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	3	3	0	32	3	1
8603	34410	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	3	3	0	32	3	1
8603	34411	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	3	3	0	32	3	1
8603	34412	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	3	3	0	32	3	1
8606	34421	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	4	4	1	29	3.333333254	1
8606	34422	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	2	4	4	1	29	3.333333254	1
8606	34423	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	4	4	1	29	3.333333254	1
8606	34424	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	4	4	1	29	3.333333254	1
8607	34425	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	4	4	0	35	3	1
8607	34426	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	4	4	0	35	3	1
8607	34427	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	4	4	0	35	3	1
8607	34428	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	4	4	0	35	3	1
8610	34437	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	4	4	1	39	2.666666746	1
8610	34438	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	4	4	1	39	2.666666746	1
8610	34439	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	4	4	1	39	2.666666746	1
8610	34440	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	3	4	4	1	39	2.666666746	1
8613	34449	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	3	3	1	69	3.833333254	1
8613	34450	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	3	3	1	69	3.833333254	1
8613	34451	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	3	3	1	69	3.833333254	1
8613	34452	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	3	3	1	69	3.833333254	1
8621	34481	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	3	3	1	49	4.833333492	1
8621	34482	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	3	3	1	49	4.833333492	1
8621	34483	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	3	3	1	49	4.833333492	1
8621	34484	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	3	3	1	49	4.833333492	1
8624	34493	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	4	4	0	33	4	1
8624	34494	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	3	4	4	0	33	4	1
8624	34495	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	4	4	0	33	4	1
8624	34496	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	4	4	0	33	4	1
8628	34509	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	4	4	0	29	3.5	1
8628	34510	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	4	4	0	29	3.5	1
8628	34511	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	4	4	0	29	3.5	1
8628	34512	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	4	4	0	29	3.5	1
8633	34529	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	4	4	1	32	3.5	1
8633	34530	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	4	4	1	32	3.5	1
8633	34531	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	4	4	1	32	3.5	1
8633	34532	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	4	4	1	32	3.5	1
8635	34537	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	4	4	1	61	4.666666508	1
8635	34538	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	4	4	1	61	4.666666508	1
8635	34539	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	4	4	1	61	4.666666508	1
8635	34540	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	4	4	1	61	4.666666508	1
8637	34545	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	2	3	3	1	65	3.666666746	1
8637	34546	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	1	65	3.666666746	1
8637	34547	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	3	3	1	65	3.666666746	1
8637	34548	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	3	3	1	65	3.666666746	1
8654	34613	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	4	4	1	68	4.5	1
8654	34614	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	3	4	4	1	68	4.5	1
8654	34615	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	3	4	4	1	68	4.5	1
8654	34616	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	4	4	1	68	4.5	1
8660	34637	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	2	2	2	0	26	4.666666508	1
8660	34638	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	2	2	0	26	4.666666508	1
8660	34639	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	2	2	0	26	4.666666508	1
8660	34640	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	3	2	2	0	26	4.666666508	1
8667	34665	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	3	3	0	69	3	1
8667	34666	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	3	3	0	69	3	1
8667	34667	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	3	3	0	69	3	1
8667	34668	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	3	3	0	69	3	1
8669	34673	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	2	2	1	59	3	1
8669	34674	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	2	2	1	59	3	1
8669	34675	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	2	2	1	59	3	1
8669	34676	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	2	2	1	59	3	1
8670	34677	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	1	1	0	41	3.833333254	1
8670	34678	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	1	1	0	41	3.833333254	1
8670	34679	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	1	1	0	41	3.833333254	1
8670	34680	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	3	1	1	0	41	3.833333254	1
8682	34725	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	3	4	4	0	62	4	1
8682	34726	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	4	4	0	62	4	1
8682	34727	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	4	4	0	62	4	1
8682	34728	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	4	4	0	62	4	1
8699	34793	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	2	2	0	37	5	1
8699	34794	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	2	2	0	37	5	1
8699	34795	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	2	2	0	37	5	1
8699	34796	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	2	2	0	37	5	1
8700	34797	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	2	2	0	62	4	1
8700	34798	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	2	2	2	0	62	4	1
8700	34799	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	2	2	0	62	4	1
8700	34800	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	2	2	0	62	4	1
8701	34801	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	1	1	1	52	4.333333492	1
8701	34802	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	3	1	1	1	52	4.333333492	1
8701	34803	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	1	1	1	52	4.333333492	1
8701	34804	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	1	1	1	52	4.333333492	1
8703	34809	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	3	3	1	39	4.5	1
8703	34810	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	3	3	3	1	39	4.5	1
8703	34811	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	3	3	1	39	4.5	1
8703	34812	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	3	3	1	39	4.5	1
8707	34825	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	3	1	1	1	57	4.833333492	1
8707	34826	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	2	1	1	1	57	4.833333492	1
8707	34827	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	1	1	1	57	4.833333492	1
8707	34828	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	1	1	1	57	4.833333492	1
8710	34837	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	2	2	0	63	3.5	1
8710	34838	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	2	2	0	63	3.5	1
8710	34839	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	2	2	0	63	3.5	1
8710	34840	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	2	2	0	63	3.5	1
8713	34849	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	3	3	1	48	4.333333492	1
8713	34850	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	3	3	1	48	4.333333492	1
8713	34851	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	3	3	1	48	4.333333492	1
8713	34852	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	3	3	1	48	4.333333492	1
8714	34853	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	3	3	0	37	4.833333492	1
8714	34854	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	3	3	0	37	4.833333492	1
8714	34855	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	3	3	0	37	4.833333492	1
8714	34856	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	3	3	0	37	4.833333492	1
8715	34857	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	1	1	1	62	3	1
8715	34858	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	1	1	1	62	3	1
8715	34859	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	1	1	1	62	3	1
8715	34860	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	1	1	1	62	3	1
8716	34861	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	1	1	1	65	3.5	1
8716	34862	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	1	1	1	65	3.5	1
8716	34863	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	1	1	1	65	3.5	1
8716	34864	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	1	1	1	65	3.5	1
8717	34865	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	4	4	1	37	4.5	1
8717	34866	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	4	4	1	37	4.5	1
8717	34867	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	4	4	1	37	4.5	1
8717	34868	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	4	4	1	37	4.5	1
8723	34889	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	4	4	1	51	3.666666746	1
8723	34890	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	4	4	1	51	3.666666746	1
8723	34891	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	4	4	1	51	3.666666746	1
8723	34892	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	4	4	1	51	3.666666746	1
8724	34893	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	3	3	0	35	4.5	1
8724	34894	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	3	3	0	35	4.5	1
8724	34895	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	3	3	0	35	4.5	1
8724	34896	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	3	3	0	35	4.5	1
8727	34905	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	3	3	0	21	3.833333254	1
8727	34906	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	3	3	0	21	3.833333254	1
8727	34907	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	2	3	3	0	21	3.833333254	1
8727	34908	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	3	3	0	21	3.833333254	1
8729	34913	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	1	1	0	47	3.666666746	1
8729	34914	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	1	1	0	47	3.666666746	1
8729	34915	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	2	1	1	0	47	3.666666746	1
8729	34916	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	3	1	1	0	47	3.666666746	1
8730	34917	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	3	1	1	1	47	3	1
8730	34918	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	1	1	1	47	3	1
8730	34919	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	2	1	1	1	47	3	1
8730	34920	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	1	1	1	47	3	1
8732	34925	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	2	1	1	0	23	4.5	1
8732	34926	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	1	1	0	23	4.5	1
8732	34927	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	1	1	0	23	4.5	1
8732	34928	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	1	1	0	23	4.5	1
8734	34933	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	3	3	1	48	3.333333254	1
8734	34934	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	3	3	3	1	48	3.333333254	1
8734	34935	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	3	3	1	48	3.333333254	1
8734	34936	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	3	3	1	48	3.333333254	1
8735	34937	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	2	2	1	50	3.833333254	1
8735	34938	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	2	2	1	50	3.833333254	1
8735	34939	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	3	2	2	1	50	3.833333254	1
8735	34940	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	2	2	1	50	3.833333254	1
8736	34941	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	3	4	4	0	31	2.833333254	1
8736	34942	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	4	4	0	31	2.833333254	1
8736	34943	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	4	4	0	31	2.833333254	1
8736	34944	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	4	4	0	31	2.833333254	1
8738	34949	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	3	3	0	43	3.166666746	1
8738	34950	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	3	3	0	43	3.166666746	1
8738	34951	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	3	3	0	43	3.166666746	1
8738	34952	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	3	3	0	43	3.166666746	1
8741	34961	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	2	2	0	30	3.833333254	1
8741	34962	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	3	2	2	0	30	3.833333254	1
8741	34963	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	2	2	2	0	30	3.833333254	1
8741	34964	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	2	2	2	0	30	3.833333254	1
8753	35009	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	2	2	2	0	39	3.5	1
8753	35010	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	2	2	0	39	3.5	1
8753	35011	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	2	2	0	39	3.5	1
8753	35012	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	2	2	0	39	3.5	1
8757	35025	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	3	3	0	45	3.5	1
8757	35026	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	3	3	0	45	3.5	1
8757	35027	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	3	3	0	45	3.5	1
8757	35028	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	3	3	0	45	3.5	1
8760	35037	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	4	4	1	51	3.833333254	1
8760	35038	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	4	4	1	51	3.833333254	1
8760	35039	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	3	4	4	1	51	3.833333254	1
8760	35040	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	4	4	1	51	3.833333254	1
8761	35041	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	3	3	1	55	4.833333492	1
8761	35042	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	3	3	1	55	4.833333492	1
8761	35043	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	3	3	1	55	4.833333492	1
8761	35044	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	3	3	3	1	55	4.833333492	1
8762	35045	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	1	1	0	61	2.333333254	1
8762	35046	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	2	1	1	0	61	2.333333254	1
8762	35047	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	1	1	0	61	2.333333254	1
8762	35048	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	3	1	1	0	61	2.333333254	1
